id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
8551,42,technician,married,secondary,no,1812,yes,no,cellular,31,jul,84,2,-1,0,unknown,no
8552,50,unemployed,married,secondary,no,3478,yes,no,unknown,13,may,342,3,-1,0,unknown,no
8553,33,technician,married,secondary,no,264,no,no,cellular,28,aug,180,4,-1,0,unknown,no
8554,35,management,married,tertiary,no,71,yes,no,cellular,30,apr,510,2,-1,0,unknown,no
8555,59,blue-collar,married,secondary,no,1376,no,yes,unknown,9,may,61,4,-1,0,unknown,no
8556,38,blue-collar,married,primary,no,668,no,no,unknown,8,may,238,1,-1,0,unknown,no
8557,33,services,married,secondary,no,703,no,no,cellular,18,nov,160,2,-1,0,unknown,no
8558,45,technician,divorced,unknown,yes,-25,no,yes,unknown,3,jul,158,3,-1,0,unknown,no
8559,37,unemployed,single,secondary,no,48,no,no,cellular,31,jul,40,10,-1,0,unknown,no
8560,35,technician,single,tertiary,no,2453,yes,no,cellular,13,aug,119,2,-1,0,unknown,no
8561,41,blue-collar,single,primary,no,0,yes,no,unknown,16,may,522,5,-1,0,unknown,no
8562,33,management,married,tertiary,no,133,yes,no,unknown,26,may,308,4,-1,0,unknown,no
8563,30,management,single,tertiary,no,277,yes,no,cellular,8,may,166,1,42,1,other,no
8564,49,housemaid,married,primary,no,78,no,no,telephone,10,jul,139,1,-1,0,unknown,no
8565,39,management,married,secondary,no,517,yes,no,cellular,18,nov,387,3,196,2,failure,no
8566,44,entrepreneur,divorced,secondary,no,1,no,no,cellular,31,jul,388,4,-1,0,unknown,no
8567,38,blue-collar,married,primary,no,7944,no,no,unknown,17,jun,116,3,-1,0,unknown,no
8568,27,admin.,single,secondary,no,3,yes,no,cellular,8,may,346,2,-1,0,unknown,no
8569,45,management,married,tertiary,no,623,no,no,cellular,9,sep,405,3,-1,0,unknown,no
8570,40,management,divorced,tertiary,no,290,yes,no,unknown,27,may,184,1,-1,0,unknown,no
8571,53,services,married,primary,no,8918,yes,no,telephone,23,jul,173,2,-1,0,unknown,no
8572,32,management,single,tertiary,no,41,yes,no,cellular,7,may,449,1,338,1,other,no
8573,34,blue-collar,married,secondary,no,199,yes,no,unknown,8,may,627,3,-1,0,unknown,no
8574,29,blue-collar,married,secondary,no,100,yes,yes,cellular,6,may,152,4,344,2,failure,no
8575,34,services,single,secondary,no,313,yes,no,cellular,14,jul,634,3,-1,0,unknown,no
8576,40,admin.,married,secondary,no,419,yes,yes,cellular,12,may,92,1,369,1,failure,no
8577,44,technician,married,secondary,no,0,yes,no,unknown,30,may,243,3,-1,0,unknown,no
8578,36,management,single,tertiary,no,0,no,yes,cellular,18,nov,300,1,96,4,failure,no
8579,39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,-1,0,unknown,no
8580,58,blue-collar,married,primary,no,1357,yes,no,unknown,13,may,150,2,-1,0,unknown,no
8581,37,technician,married,secondary,no,1610,no,no,unknown,16,jun,140,2,-1,0,unknown,no
8582,31,management,married,tertiary,no,0,yes,no,cellular,4,may,108,2,167,1,failure,no
8583,46,blue-collar,divorced,secondary,no,709,yes,no,cellular,18,jul,100,4,-1,0,unknown,no
8584,26,student,single,tertiary,no,10086,no,no,cellular,8,jul,475,3,78,2,success,no
8585,37,services,married,secondary,no,0,yes,no,cellular,14,jul,330,4,-1,0,unknown,no
8586,39,services,married,secondary,no,-311,yes,no,cellular,6,may,55,2,345,2,other,no
8587,36,management,married,tertiary,no,9324,yes,no,cellular,30,mar,138,8,-1,0,unknown,no
8588,29,management,married,tertiary,no,7832,yes,no,unknown,27,may,304,2,-1,0,unknown,no
8589,47,technician,divorced,secondary,no,191,no,no,cellular,19,aug,228,5,-1,0,unknown,no
8590,47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,unknown,no
8591,44,services,single,secondary,no,0,yes,no,unknown,14,may,198,1,-1,0,unknown,no
8592,24,admin.,single,secondary,no,172,no,no,cellular,3,feb,114,1,-1,0,unknown,no
8593,30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,nov,189,1,144,5,failure,no
8594,55,management,single,NULL,no,797,no,no,cellular,29,jul,24,2,-1,0,unknown,no
8595,41,admin.,married,secondary,no,120,no,yes,cellular,8,jul,489,1,-1,0,unknown,no
8596,57,admin.,married,primary,no,215,yes,yes,cellular,17,jul,210,2,-1,0,unknown,no
8597,34,blue-collar,married,primary,no,425,yes,no,cellular,16,jul,1389,7,-1,0,unknown,no
8598,31,admin.,single,secondary,no,476,no,no,cellular,9,feb,284,2,-1,0,unknown,no
8599,56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure,no
8600,53,management,married,unknown,no,527,yes,no,cellular,23,jul,71,3,-1,0,unknown,no
8601,33,management,single,tertiary,no,0,no,no,cellular,27,aug,191,4,-1,0,unknown,no
8602,67,admin.,married,primary,no,1093,no,no,telephone,8,jul,64,3,-1,0,unknown,no
8603,53,housemaid,married,primary,no,70,no,no,cellular,21,aug,77,8,-1,0,unknown,no
8604,41,housemaid,married,primary,no,39,no,no,cellular,21,aug,299,4,-1,0,unknown,no
8605,46,housemaid,married,primary,no,296,yes,no,unknown,20,jun,205,4,-1,0,unknown,no
8606,58,admin.,married,secondary,no,1464,yes,yes,unknown,5,jun,53,29,-1,0,unknown,no
8607,39,blue-collar,married,primary,no,2226,yes,no,unknown,6,may,158,1,-1,0,unknown,no
8608,30,technician,single,secondary,no,1286,no,no,telephone,28,aug,44,12,-1,0,unknown,no
8609,37,blue-collar,married,primary,no,-738,yes,no,cellular,5,may,303,1,-1,0,unknown,no
8610,45,management,married,tertiary,no,3643,no,no,cellular,21,nov,162,1,-1,0,unknown,no
8611,50,housemaid,married,tertiary,no,5260,yes,no,cellular,24,jul,51,2,-1,0,unknown,no
8612,30,technician,single,secondary,no,3096,yes,no,cellular,11,aug,272,4,-1,0,unknown,no
8613,29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,no
8614,32,self-employed,married,primary,no,286,yes,no,cellular,6,aug,175,1,-1,0,unknown,no
8615,37,management,married,tertiary,no,89,yes,no,unknown,19,may,162,10,-1,0,unknown,no
8616,26,services,single,secondary,no,-72,yes,no,unknown,30,jun,82,9,-1,0,unknown,no
8617,51,management,single,tertiary,no,4305,yes,no,cellular,4,may,126,1,-1,0,unknown,no
8618,38,admin.,married,primary,no,1487,no,no,unknown,9,jun,332,2,-1,0,unknown,no
8619,72,retired,divorced,primary,no,0,no,no,telephone,28,aug,359,1,-1,0,unknown,no
8620,42,technician,divorced,secondary,no,-78,yes,yes,cellular,29,jul,10,23,-1,0,unknown,no
8621,57,blue-collar,single,primary,no,3495,no,yes,cellular,19,nov,362,3,-1,0,unknown,no
8622,22,student,single,unknown,no,3317,no,no,cellular,10,aug,148,1,-1,0,unknown,no
8623,46,management,married,tertiary,no,1906,no,no,cellular,28,aug,44,6,-1,0,unknown,no
8624,32,unemployed,married,secondary,no,2996,yes,no,unknown,19,may,68,1,-1,0,unknown,no
8625,42,technician,married,tertiary,no,446,no,no,cellular,6,aug,286,3,-1,0,unknown,no
8626,37,blue-collar,married,secondary,no,1590,no,no,unknown,12,jun,305,2,-1,0,unknown,no
8627,27,self-employed,single,tertiary,no,5214,yes,no,unknown,28,may,94,1,-1,0,unknown,no
8628,30,management,married,tertiary,no,134,yes,no,unknown,19,may,70,1,-1,0,unknown,no
8629,34,management,married,tertiary,no,8,no,no,cellular,25,aug,169,4,-1,0,unknown,no
8630,56,management,married,tertiary,no,3120,yes,no,cellular,7,aug,666,2,-1,0,unknown,no
8631,54,services,married,secondary,no,171,no,yes,cellular,14,jul,673,8,-1,0,unknown,no
8632,57,management,married,secondary,no,39,yes,no,cellular,15,may,114,2,-1,0,unknown,no
8633,56,management,married,tertiary,no,171,no,yes,telephone,17,jul,610,2,-1,0,unknown,no
8634,41,services,married,secondary,no,-140,no,yes,unknown,6,jun,190,1,-1,0,unknown,no
8635,32,management,single,tertiary,no,728,yes,no,unknown,21,may,125,1,-1,0,unknown,no
8636,34,services,married,secondary,no,1637,yes,no,cellular,21,nov,107,4,-1,0,unknown,no
8637,30,services,single,secondary,no,-143,yes,no,cellular,15,may,85,1,-1,0,unknown,no
8638,42,technician,divorced,tertiary,no,802,no,no,telephone,28,jan,119,2,-1,0,unknown,no
8639,40,housemaid,married,tertiary,no,795,yes,no,unknown,29,may,725,3,-1,0,unknown,no
8640,36,technician,single,secondary,no,265,yes,yes,unknown,5,may,348,1,-1,0,unknown,no
8641,42,services,married,primary,no,2567,yes,no,unknown,19,may,401,2,-1,0,unknown,no
8642,34,management,married,tertiary,no,3402,no,no,cellular,3,jun,88,2,-1,0,unknown,no
8643,30,services,divorced,secondary,no,1336,yes,no,cellular,18,may,13,3,355,5,failure,no
8644,35,blue-collar,married,secondary,no,306,no,no,unknown,20,jun,12,8,-1,0,unknown,no
8645,44,blue-collar,single,primary,no,10984,no,no,unknown,20,jun,258,18,-1,0,unknown,no
8646,46,admin.,married,secondary,no,526,no,yes,cellular,31,jul,251,3,-1,0,unknown,no
8647,38,services,married,tertiary,no,563,yes,no,cellular,7,may,251,2,-1,0,unknown,no
8648,32,services,single,tertiary,no,0,no,no,cellular,28,aug,23,12,-1,0,unknown,no
8649,34,management,married,tertiary,no,0,no,no,cellular,29,aug,120,2,-1,0,unknown,no
8650,53,services,divorced,primary,no,3107,no,no,unknown,5,jun,152,1,-1,0,unknown,no
8651,38,services,married,primary,no,0,no,no,cellular,28,jul,33,3,-1,0,unknown,no
8652,54,management,married,tertiary,no,1146,yes,no,cellular,12,aug,205,2,-1,0,unknown,no
8653,32,blue-collar,single,secondary,no,5252,yes,no,cellular,20,nov,232,2,183,2,failure,no
8654,33,management,married,tertiary,no,1195,yes,no,telephone,13,may,355,4,-1,0,unknown,no
8655,46,technician,married,secondary,no,488,no,no,unknown,5,jun,92,1,-1,0,unknown,no
8656,49,management,married,tertiary,no,1887,no,no,cellular,18,nov,244,3,-1,0,unknown,no
8657,37,management,married,tertiary,no,49,no,yes,cellular,22,aug,132,1,-1,0,unknown,no
8658,40,blue-collar,married,secondary,no,280,yes,no,cellular,8,may,435,2,340,3,failure,no
8659,35,blue-collar,married,secondary,no,-461,no,no,unknown,23,may,339,1,-1,0,unknown,no
8660,26,services,divorced,primary,no,633,yes,no,unknown,27,may,326,2,-1,0,unknown,no
8661,27,blue-collar,single,primary,no,3955,yes,no,unknown,28,may,205,3,-1,0,unknown,no
8662,39,management,married,tertiary,no,-233,yes,no,cellular,19,nov,249,1,-1,0,unknown,no
8663,31,services,single,tertiary,no,1626,no,no,unknown,31,jul,15,1,-1,0,unknown,no
8664,53,blue-collar,married,secondary,no,1103,yes,yes,cellular,4,feb,101,2,250,4,failure,no
8665,50,entrepreneur,divorced,tertiary,no,223,no,no,cellular,7,jul,264,5,-1,0,unknown,no
8666,36,blue-collar,single,secondary,no,-175,yes,no,unknown,15,may,180,2,-1,0,unknown,no
8667,46,blue-collar,married,secondary,no,-3,yes,no,unknown,9,may,92,2,-1,0,unknown,no
8668,36,services,married,tertiary,no,0,yes,no,cellular,8,may,52,1,-1,0,unknown,no
8669,38,housemaid,married,primary,no,3918,no,no,cellular,27,aug,101,3,-1,0,unknown,no
8670,44,management,married,tertiary,no,284,yes,yes,cellular,10,jul,109,5,-1,0,unknown,no
8671,56,retired,married,secondary,no,4577,no,no,cellular,29,aug,133,2,-1,0,unknown,no
8672,37,management,single,tertiary,no,876,yes,no,cellular,15,apr,140,4,327,2,failure,no
8673,51,blue-collar,married,primary,no,3754,no,yes,cellular,13,aug,202,3,-1,0,unknown,no
8674,41,technician,married,secondary,no,128,yes,no,cellular,27,aug,100,2,-1,0,unknown,no
8675,55,technician,divorced,tertiary,no,0,yes,no,unknown,30,may,234,1,-1,0,unknown,no
8676,38,management,divorced,tertiary,no,547,yes,no,unknown,14,may,137,4,-1,0,unknown,no
8677,21,management,single,tertiary,no,243,no,yes,cellular,17,jun,181,2,-1,0,unknown,no
8678,40,entrepreneur,married,tertiary,no,3571,no,no,unknown,9,jun,222,3,-1,0,unknown,no
8679,39,technician,married,secondary,no,130,no,no,cellular,8,jul,202,2,-1,0,unknown,no
8680,30,blue-collar,married,secondary,no,-529,yes,no,cellular,12,may,416,4,-1,0,unknown,no
8681,28,services,single,secondary,no,1636,yes,no,cellular,18,may,97,1,355,2,failure,no
8682,58,services,married,secondary,no,12180,no,no,unknown,16,jun,121,5,-1,0,unknown,no
8683,50,unemployed,married,secondary,no,297,yes,no,cellular,31,jul,29,10,-1,0,unknown,no
8684,32,blue-collar,single,secondary,no,413,yes,no,cellular,19,nov,270,1,-1,0,unknown,no
8685,44,technician,single,secondary,no,285,yes,no,cellular,12,may,373,3,-1,0,unknown,no
8686,47,technician,married,secondary,no,19,yes,no,unknown,6,may,105,2,-1,0,unknown,no
8687,45,unknown,married,primary,no,44,no,no,unknown,11,jun,81,1,-1,0,unknown,no
8688,48,services,divorced,secondary,no,62,yes,no,cellular,8,may,561,1,-1,0,unknown,no
8689,60,management,married,tertiary,no,79,no,no,unknown,11,jun,48,3,-1,0,unknown,no
8690,45,blue-collar,married,secondary,no,226,no,no,telephone,4,feb,170,2,212,2,failure,no
8691,31,technician,single,secondary,no,2388,no,no,cellular,5,aug,123,1,-1,0,unknown,no
8692,30,admin.,single,secondary,no,98,yes,no,cellular,23,jul,100,5,-1,0,unknown,no
8693,52,management,married,primary,no,48,no,no,unknown,9,jun,135,2,-1,0,unknown,no
8694,31,blue-collar,married,secondary,no,255,yes,yes,cellular,18,may,295,1,-1,0,unknown,no
8695,53,blue-collar,married,secondary,no,2,yes,no,unknown,16,may,851,2,-1,0,unknown,no
8696,47,blue-collar,married,primary,no,643,yes,no,unknown,20,jun,18,6,-1,0,unknown,no
8697,42,technician,married,tertiary,no,13410,no,yes,cellular,14,aug,149,2,-1,0,unknown,no
8698,57,admin.,married,unknown,no,0,yes,no,unknown,15,may,215,2,-1,0,unknown,no
8699,35,self-employed,divorced,secondary,no,3443,no,no,cellular,30,jul,409,4,-1,0,unknown,no
8700,47,unemployed,married,primary,no,2946,no,no,unknown,5,jun,60,1,-1,0,unknown,no
8701,37,management,married,tertiary,no,21,yes,no,unknown,29,may,52,2,-1,0,unknown,no
8702,55,unemployed,married,primary,no,1212,no,no,cellular,31,aug,241,1,92,1,failure,no
8703,58,management,married,tertiary,no,2183,yes,no,cellular,22,jul,209,1,-1,0,unknown,no
8704,33,entrepreneur,married,secondary,no,135,yes,no,cellular,17,apr,114,1,345,2,failure,no
8705,29,blue-collar,married,secondary,no,5903,yes,no,unknown,8,may,194,1,-1,0,unknown,no
8706,41,unemployed,divorced,secondary,no,271,yes,no,unknown,19,jun,196,2,-1,0,unknown,no
8707,53,retired,married,secondary,no,303,yes,no,unknown,6,may,593,2,-1,0,unknown,no
8708,41,entrepreneur,single,primary,no,7264,no,yes,unknown,1,jul,125,3,-1,0,unknown,no
8709,42,unemployed,married,tertiary,no,0,no,no,cellular,8,oct,113,1,-1,0,unknown,no
8710,52,admin.,married,primary,no,204,no,no,cellular,19,aug,123,2,-1,0,unknown,no
8711,42,services,divorced,secondary,no,444,no,no,cellular,21,nov,171,1,-1,0,unknown,no
8712,33,services,single,secondary,no,-27,yes,no,unknown,26,may,165,1,-1,0,unknown,no
8713,44,blue-collar,single,primary,no,287,no,no,cellular,29,jan,301,1,-1,0,unknown,no
8714,53,management,married,tertiary,no,800,no,no,cellular,18,nov,90,1,-1,0,unknown,no
8715,35,technician,single,secondary,no,4645,yes,no,cellular,11,jan,502,3,270,40,other,no
8716,47,entrepreneur,married,unknown,no,1481,yes,no,cellular,6,may,64,2,364,3,failure,no
8717,59,admin.,married,secondary,no,1575,yes,no,cellular,12,may,301,3,263,11,success,no
8718,31,management,single,tertiary,no,5691,yes,no,cellular,21,nov,37,2,123,1,failure,no
8719,40,management,married,tertiary,no,294,yes,no,cellular,23,jul,97,5,-1,0,unknown,no
8720,55,management,married,tertiary,no,154,no,no,telephone,11,may,70,2,367,3,failure,no
8721,41,self-employed,single,tertiary,no,3950,yes,no,unknown,30,may,96,2,-1,0,unknown,no
8722,46,blue-collar,married,secondary,no,624,yes,no,cellular,16,apr,201,1,-1,0,unknown,no
8723,35,services,divorced,secondary,no,-504,no,no,cellular,10,jul,228,1,-1,0,unknown,no
8724,46,technician,divorced,secondary,no,111,yes,no,cellular,19,nov,178,3,183,2,other,no
8725,31,blue-collar,married,secondary,no,1131,yes,yes,cellular,15,apr,126,1,148,6,failure,no
8726,49,management,married,tertiary,no,322,no,no,cellular,6,aug,72,4,-1,0,unknown,no
8727,37,technician,married,secondary,no,0,yes,no,cellular,16,apr,657,4,149,1,other,no
8728,41,technician,single,tertiary,no,-89,yes,no,cellular,3,feb,195,4,251,4,failure,no
8729,42,blue-collar,married,secondary,no,3,yes,no,unknown,14,may,34,1,-1,0,unknown,no
8730,34,technician,single,secondary,no,1313,no,no,cellular,19,apr,237,4,-1,0,unknown,no
8731,55,technician,married,secondary,no,462,no,no,cellular,11,aug,116,2,-1,0,unknown,no
8732,49,unemployed,married,primary,yes,11,yes,no,telephone,31,jul,166,8,-1,0,unknown,no
8733,59,technician,married,primary,no,3163,yes,no,unknown,29,may,240,2,-1,0,unknown,no
8734,26,technician,single,secondary,no,2,yes,yes,unknown,15,may,461,1,-1,0,unknown,no
8735,43,self-employed,married,tertiary,no,3157,no,no,cellular,21,apr,381,2,330,17,other,no
8736,35,management,single,tertiary,no,4348,yes,no,cellular,2,apr,1074,3,217,8,failure,no
8737,43,management,married,tertiary,no,-391,yes,no,cellular,28,jul,193,8,-1,0,unknown,no
8738,51,blue-collar,married,tertiary,no,7816,yes,no,unknown,12,may,76,2,-1,0,unknown,no
8739,29,technician,single,secondary,no,5763,no,yes,cellular,5,jun,271,2,92,2,success,no
8740,42,self-employed,married,secondary,no,240,yes,no,cellular,4,feb,183,1,189,16,other,no
8741,73,retired,married,primary,no,508,no,no,cellular,14,jun,154,4,97,1,success,no
8742,39,services,married,secondary,no,2,yes,no,cellular,25,jul,174,10,-1,0,unknown,no
8743,39,management,married,tertiary,no,1654,no,yes,cellular,21,nov,151,1,-1,0,unknown,no
8744,44,entrepreneur,married,secondary,no,860,yes,yes,cellular,6,may,96,2,295,5,failure,no
8745,30,admin.,single,secondary,no,154,yes,no,cellular,21,nov,24,2,-1,0,unknown,no
8746,32,admin.,married,tertiary,no,281,yes,no,unknown,6,may,226,1,-1,0,unknown,no
8747,57,retired,married,secondary,no,427,no,no,cellular,29,jan,246,1,-1,0,unknown,no
8748,55,blue-collar,married,secondary,no,467,no,no,cellular,25,aug,129,5,-1,0,unknown,no
8749,24,self-employed,single,tertiary,no,91,yes,no,cellular,15,may,134,2,-1,0,unknown,no
8750,41,services,married,secondary,no,1319,yes,no,cellular,11,may,305,1,-1,0,unknown,no
8751,39,admin.,married,tertiary,no,259,yes,no,unknown,19,may,27,1,-1,0,unknown,no
8752,52,self-employed,married,secondary,no,-488,yes,no,unknown,29,may,322,1,-1,0,unknown,no
8753,28,services,single,secondary,no,60,no,yes,cellular,29,jan,248,1,-1,0,unknown,no
8754,56,management,married,primary,no,405,no,no,cellular,21,jul,251,2,-1,0,unknown,no
8755,33,technician,married,secondary,no,177,yes,yes,cellular,12,may,22,8,-1,0,unknown,no
8756,41,management,married,tertiary,no,-412,yes,no,cellular,29,jan,85,1,195,5,other,no
8757,32,management,married,tertiary,no,282,no,no,cellular,22,aug,92,2,-1,0,unknown,no
8758,50,housemaid,married,tertiary,no,6181,no,no,unknown,17,jun,1162,2,-1,0,unknown,no
8759,28,services,single,secondary,no,373,yes,no,cellular,18,may,115,2,-1,0,unknown,no
8760,36,management,married,tertiary,no,-92,no,yes,cellular,18,nov,196,3,-1,0,unknown,no
8761,36,blue-collar,married,primary,no,49,yes,no,cellular,15,may,232,2,365,5,other,no
8762,53,housemaid,married,primary,no,0,no,no,unknown,24,jun,51,8,-1,0,unknown,no
8763,40,admin.,married,secondary,no,-283,no,no,unknown,20,jun,253,2,-1,0,unknown,no
8764,34,technician,single,secondary,no,1313,no,no,cellular,12,aug,176,1,21,6,failure,no
8765,35,admin.,single,secondary,no,2452,yes,no,unknown,5,jun,91,2,-1,0,unknown,no
8766,55,technician,married,secondary,no,517,yes,yes,unknown,19,may,61,4,-1,0,unknown,no
8767,49,management,married,tertiary,no,350,no,no,cellular,12,aug,238,6,-1,0,unknown,no
8768,57,retired,married,primary,no,1623,yes,yes,cellular,18,jul,246,1,-1,0,unknown,no
8769,44,blue-collar,single,secondary,no,-435,yes,no,unknown,27,may,141,2,-1,0,unknown,no
8770,57,retired,married,primary,no,333,no,no,unknown,22,aug,336,2,-1,0,unknown,no
8771,36,management,married,tertiary,no,3770,yes,no,cellular,31,jul,150,4,-1,0,unknown,no
8772,53,services,divorced,primary,no,778,yes,no,cellular,17,apr,221,2,-1,0,unknown,no
8773,25,admin.,single,secondary,no,483,no,yes,cellular,30,apr,68,1,86,1,success,no
8774,26,unemployed,single,tertiary,no,2170,no,no,cellular,3,feb,317,1,-1,0,unknown,no
8775,33,management,single,tertiary,no,541,yes,yes,unknown,21,may,572,1,-1,0,unknown,no
